1	64
1	85
1	95
1	100
1	101
1	106
2	68
2	79
2	81
2	86
2	96
2	98
3	15
3	32
3	36
3	45
3	55
3	110
4	70
4	80
4	81
4	90
4	96
4	98
5	14
5	18
5	31
5	48
5	50
5	51
6	16
6	20
6	82
6	84
6	89
6	91
7	10
7	17
7	47
7	53
7	63
7	65
8	24
8	32
8	44
8	69
8	74
8	77
9	23
9	42
9	47
9	53
9	63
9	65
10	7
10	17
10	47
10	53
10	63
10	65
11	13
11	31
11	37
11	48
11	50
11	51
12	75
12	83
12	99
12	103
12	104
12	105
13	11
13	18
13	26
13	48
13	50
13	51
14	5
14	41
14	82
14	84
14	89
14	91
15	3
15	27
15	35
15	45
15	55
15	84
16	6
16	82
16	84
16	89
16	91
16	107
17	7
17	10
17	23
17	43
17	63
17	65
18	5
18	13
18	31
18	48
18	50
18	51
19	58
19	61
19	62
19	63
19	71
19	72
20	6
20	73
20	92
20	103
20	104
20	105
21	107
21	114
21	117
21	118
21	127
21	128
22	34
22	57
22	82
22	84
22	89
22	91
23	9
23	17
23	47
23	53
23	63
23	65
24	8
24	46
24	67
24	69
24	74
24	77
25	29
25	109
25	111
25	113
25	115
25	116
26	13
26	108
26	111
26	113
26	115
26	116
27	15
27	32
27	35
27	36
27	45
27	55
27	96
28	64
28	66
28	78
28	95
28	100
28	106
28	121
29	25
29	52
29	58
29	59
29	61
29	71
29	72
30	98
30	108
30	109
30	111
30	113
30	115
30	116
31	5
31	11
31	18
31	48
31	50
31	51
31	117
32	3
32	8
32	27
32	35
32	36
32	45
32	55
33	44
33	60
33	67
33	69
33	74
33	77
33	91
34	22
34	41
34	42
34	82
34	84
34	89
34	91
35	15
35	27
35	32
35	36
35	45
35	55
35	119
36	3
36	27
36	32
36	35
36	45
36	47
36	55
37	11
37	58
37	59
37	61
37	62
37	71
37	72
38	49
38	78
38	87
38	95
38	100
38	101
38	106
39	48
39	108
39	109
39	111
39	113
39	115
39	116
40	50
40	119
40	123
40	124
40	125
40	126
40	128
41	14
41	34
41	42
41	82
41	84
41	89
41	91
42	9
42	34
42	41
42	82
42	84
42	89
42	91
43	17
43	75
43	92
43	99
43	103
43	104
43	105
44	8
44	33
44	46
44	67
44	69
44	74
44	77
45	3
45	15
45	27
45	32
45	35
45	36
45	54
45	55
46	24
46	44
46	60
46	64
46	67
46	69
46	74
46	77
47	7
47	9
47	10
47	23
47	36
47	53
47	63
47	65
48	5
48	11
48	13
48	18
48	31
48	39
48	50
48	51
49	38
49	75
49	85
49	87
49	95
49	100
49	101
49	106
50	5
50	11
50	13
50	18
50	31
50	40
50	48
50	51
51	5
51	11
51	13
51	18
51	31
51	48
51	50
51	102
52	29
52	58
52	59
52	61
52	62
52	65
52	71
52	72
53	7
53	9
53	10
53	23
53	47
53	63
53	65
53	109
54	45
54	73
54	75
54	83
54	92
54	99
54	104
54	105
55	3
55	15
55	27
55	32
55	35
55	36
55	45
55	110
56	76
56	102
56	108
56	109
56	111
56	113
56	115
56	116
57	22
57	73
57	83
57	92
57	99
57	103
57	104
57	105
58	19
58	29
58	37
58	52
58	61
58	62
58	71
58	72
59	29
59	37
59	52
59	61
59	62
59	71
59	72
59	90
60	33
60	46
60	67
60	69
60	74
60	77
60	93
60	123
61	19
61	29
61	37
61	52
61	58
61	59
61	62
61	71
61	72
62	19
62	37
62	52
62	58
62	59
62	61
62	71
62	72
62	121
63	7
63	9
63	10
63	17
63	19
63	23
63	47
63	53
63	65
64	1
64	28
64	46
64	78
64	85
64	95
64	100
64	101
64	106
65	7
65	9
65	10
65	17
65	23
65	47
65	52
65	53
65	63
66	28
66	78
66	85
66	87
66	95
66	100
66	101
66	106
66	120
67	24
67	33
67	44
67	46
67	60
67	69
67	74
67	77
67	124
68	2
68	94
68	97
68	102
68	108
68	109
68	111
68	113
68	115
68	116
69	8
69	24
69	33
69	44
69	46
69	60
69	67
69	74
69	77
69	95
70	4
70	74
70	76
70	79
70	80
70	86
70	88
70	90
70	96
70	98
71	19
71	29
71	37
71	52
71	58
71	59
71	61
71	62
71	72
71	122
72	19
72	29
72	37
72	52
72	58
72	59
72	61
72	62
72	71
72	85
73	20
73	54
73	57
73	81
73	83
73	92
73	99
73	103
73	104
73	105
74	8
74	24
74	33
74	44
74	46
74	60
74	67
74	69
74	70
74	77
75	12
75	43
75	49
75	54
75	83
75	92
75	99
75	103
75	104
75	105
76	56
76	70
76	79
76	80
76	81
76	86
76	88
76	90
76	96
76	98
77	8
77	24
77	33
77	44
77	46
77	60
77	67
77	69
77	74
77	100
77	109
78	28
78	38
78	64
78	66
78	85
78	87
78	95
78	100
78	101
78	106
78	108
79	2
79	70
79	76
79	80
79	81
79	86
79	88
79	90
79	96
79	98
79	124
80	4
80	70
80	76
80	79
80	81
80	86
80	88
80	90
80	96
80	98
80	125
81	2
81	4
81	73
81	76
81	79
81	80
81	86
81	88
81	90
81	96
81	98
82	6
82	14
82	16
82	22
82	34
82	41
82	42
82	84
82	89
82	91
82	126
83	12
83	54
83	57
83	73
83	75
83	92
83	99
83	103
83	104
83	105
83	111
84	6
84	14
84	15
84	16
84	22
84	34
84	41
84	42
84	82
84	89
84	91
85	1
85	49
85	64
85	66
85	72
85	78
85	87
85	95
85	100
85	101
85	106
86	2
86	70
86	76
86	79
86	80
86	81
86	88
86	90
86	96
86	98
86	112
87	38
87	49
87	66
87	78
87	85
87	89
87	95
87	100
87	101
87	103
87	106
88	70
88	76
88	79
88	80
88	81
88	86
88	90
88	93
88	96
88	98
88	126
89	6
89	14
89	16
89	22
89	34
89	41
89	42
89	82
89	84
89	87
89	91
90	4
90	59
90	70
90	76
90	79
90	80
90	81
90	86
90	88
90	96
90	98
91	6
91	14
91	16
91	22
91	33
91	34
91	41
91	42
91	82
91	84
91	89
92	20
92	43
92	54
92	57
92	73
92	75
92	83
92	99
92	103
92	104
92	105
92	116
93	60
93	88
93	118
93	119
93	120
93	121
93	122
93	123
93	125
93	126
93	127
93	128
94	68
94	97
94	102
94	105
94	108
94	109
94	111
94	113
94	115
94	116
95	1
95	28
95	38
95	49
95	64
95	66
95	69
95	78
95	85
95	87
95	101
95	106
96	2
96	4
96	27
96	70
96	76
96	79
96	80
96	81
96	86
96	88
96	90
96	98
97	68
97	94
97	102
97	108
97	109
97	111
97	113
97	115
97	116
97	128
98	2
98	4
98	30
98	70
98	76
98	79
98	80
98	81
98	86
98	88
98	90
98	96
99	12
99	43
99	54
99	57
99	73
99	75
99	83
99	92
99	103
99	104
99	105
99	128
100	1
100	28
100	38
100	49
100	64
100	66
100	77
100	78
100	85
100	87
100	101
100	106
101	1
101	38
101	49
101	64
101	66
101	78
101	85
101	87
101	95
101	100
101	106
101	114
102	51
102	56
102	68
102	94
102	97
102	108
102	109
102	111
102	113
102	115
102	116
103	12
103	20
103	43
103	57
103	73
103	75
103	83
103	87
103	92
103	99
103	104
103	105
103	116
104	12
104	20
104	43
104	54
104	57
104	73
104	75
104	83
104	92
104	99
104	103
104	105
104	127
105	12
105	20
105	43
105	54
105	57
105	73
105	75
105	83
105	92
105	94
105	99
105	103
105	104
106	1
106	28
106	38
106	49
106	64
106	66
106	78
106	85
106	87
106	95
106	100
106	101
106	113
107	16
107	21
107	112
107	114
107	117
107	118
107	120
107	122
107	123
107	124
107	125
107	126
107	127
107	128
108	26
108	30
108	39
108	56
108	68
108	78
108	94
108	97
108	102
108	109
108	111
108	113
108	115
108	116
109	25
109	30
109	39
109	53
109	56
109	68
109	77
109	94
109	97
109	102
109	108
109	111
109	113
109	115
109	116
110	3
110	55
110	112
110	114
110	117
110	118
110	120
110	121
110	122
110	123
110	124
110	125
110	126
110	127
110	128
111	25
111	26
111	30
111	39
111	56
111	68
111	83
111	94
111	97
111	102
111	108
111	109
111	113
111	115
111	116
111	127
112	86
112	107
112	110
112	113
112	117
112	118
112	119
112	120
112	121
112	122
112	123
112	124
112	125
112	126
112	127
112	128
113	25
113	26
113	30
113	39
113	56
113	68
113	94
113	97
113	102
113	106
113	108
113	109
113	111
113	112
113	115
113	116
114	21
114	101
114	107
114	110
114	117
114	118
114	119
114	120
114	121
114	122
114	123
114	124
114	125
114	126
114	127
114	128
115	25
115	26
115	30
115	39
115	56
115	68
115	94
115	97
115	102
115	108
115	109
115	111
115	113
115	116
115	118
115	119
116	25
116	26
116	30
116	39
116	56
116	68
116	92
116	94
116	97
116	102
116	103
116	108
116	109
116	111
116	113
116	115
117	21
117	31
117	107
117	110
117	112
117	114
117	119
117	120
117	121
117	122
117	123
117	124
117	125
117	126
117	127
117	128
118	21
118	93
118	107
118	110
118	112
118	114
118	115
118	119
118	120
118	121
118	122
118	123
118	124
118	125
118	126
118	127
118	128
119	35
119	40
119	93
119	112
119	114
119	115
119	117
119	118
119	120
119	121
119	122
119	123
119	124
119	125
119	126
119	127
119	128
120	66
120	93
120	107
120	110
120	112
120	114
120	117
120	118
120	119
120	121
120	122
120	123
120	124
120	125
120	126
120	127
120	128
121	28
121	62
121	93
121	110
121	112
121	114
121	117
121	118
121	119
121	120
121	122
121	123
121	124
121	125
121	126
121	127
121	128
122	71
122	93
122	107
122	110
122	112
122	114
122	117
122	118
122	119
122	120
122	121
122	123
122	124
122	125
122	126
122	127
122	128
123	40
123	60
123	93
123	107
123	110
123	112
123	114
123	117
123	118
123	119
123	120
123	121
123	122
123	124
123	125
123	126
123	127
123	128
124	40
124	67
124	79
124	107
124	110
124	112
124	114
124	117
124	118
124	119
124	120
124	121
124	122
124	123
124	125
124	126
124	127
124	128
125	40
125	80
125	93
125	107
125	110
125	112
125	114
125	117
125	118
125	119
125	120
125	121
125	122
125	123
125	124
125	126
125	127
125	128
126	40
126	82
126	88
126	93
126	107
126	110
126	112
126	114
126	117
126	118
126	119
126	120
126	121
126	122
126	123
126	124
126	125
126	127
126	128
127	21
127	93
127	104
127	107
127	110
127	111
127	112
127	114
127	117
127	118
127	119
127	120
127	121
127	122
127	123
127	124
127	125
127	126
127	128
128	21
128	40
128	93
128	97
128	99
128	107
128	110
128	112
128	114
128	117
128	118
128	119
128	120
128	121
128	122
128	123
128	124
128	125
128	126
128	127
