1	56
1	59
1	63
1	85
1	89
1	120
2	102
2	107
2	113
2	119
2	124
2	127
3	47
3	56
3	63
3	78
3	85
3	89
4	80
4	93
4	102
4	119
4	122
4	124
5	7
5	8
5	24
5	46
5	55
5	128
6	83
6	101
6	109
6	110
6	117
6	121
7	5
7	17
7	30
7	46
7	55
7	94
8	5
8	17
8	30
8	46
8	53
8	55
9	22
9	43
9	51
9	67
9	71
9	117
10	52
10	68
10	99
10	104
10	108
10	125
11	83
11	88
11	107
11	119
11	122
11	127
12	83
12	113
12	119
12	122
12	124
12	127
13	28
13	57
13	105
13	108
13	120
13	125
14	29
14	36
14	44
14	48
14	65
14	69
15	92
15	101
15	111
15	112
15	117
15	121
16	35
16	38
16	72
16	76
16	82
16	107
17	7
17	8
17	30
17	46
17	47
17	55
18	37
18	43
18	51
18	67
18	68
18	71
19	96
19	115
19	116
19	123
19	126
19	128
20	107
20	112
20	113
20	119
20	122
20	127
21	47
21	53
21	60
21	74
21	85
21	89
22	9
22	37
22	43
22	67
22	68
22	71
23	26
23	75
23	99
23	105
23	120
23	125
24	5
24	106
24	111
24	116
24	118
24	126
25	44
25	87
25	104
25	108
25	120
25	125
26	23
26	78
26	85
26	95
26	120
26	125
27	79
27	107
27	113
27	122
27	124
27	127
28	13
28	52
28	104
28	105
28	108
28	120
29	14
29	40
29	41
29	48
29	65
29	69
30	7
30	8
30	17
30	46
30	55
30	96
31	103
31	109
31	110
31	112
31	121
31	127
32	39
32	41
32	72
32	76
32	79
32	82
33	100
33	114
33	116
33	118
33	123
33	126
33	128
34	94
34	100
34	106
34	111
34	118
34	123
34	128
35	16
35	39
35	72
35	76
35	79
35	82
35	121
36	14
36	40
36	44
36	48
36	65
36	69
36	122
37	18
37	22
37	51
37	67
37	68
37	71
37	90
38	16
38	39
38	72
38	76
38	79
38	82
38	124
39	32
39	35
39	38
39	41
39	76
39	79
39	82
40	29
40	36
40	44
40	48
40	50
40	65
40	69
41	29
41	32
41	39
41	72
41	76
41	79
41	82
42	58
42	61
42	66
42	73
42	81
42	84
42	91
43	9
43	18
43	22
43	51
43	68
43	71
43	126
44	14
44	25
44	36
44	40
44	48
44	65
44	69
45	86
45	103
45	109
45	110
45	112
45	117
45	121
46	5
46	7
46	8
46	17
46	30
46	55
46	58
47	3
47	17
47	21
47	56
47	63
47	74
47	89
48	14
48	29
48	36
48	40
48	44
48	65
48	69
49	52
49	75
49	95
49	105
49	108
49	117
49	120
50	40
50	90
50	103
50	110
50	112
50	117
50	121
51	9
51	18
51	37
51	43
51	67
51	68
51	71
52	10
52	28
52	49
52	65
52	95
52	99
52	105
53	8
53	21
53	56
53	59
53	74
53	85
53	89
54	59
54	78
54	87
54	104
54	108
54	120
54	125
55	5
55	7
55	8
55	17
55	30
55	46
55	96
56	1
56	3
56	47
56	53
56	59
56	74
56	107
57	13
57	87
57	92
57	105
57	108
57	120
57	125
58	42
58	46
58	62
58	64
58	70
58	73
58	81
58	91
59	1
59	53
59	54
59	56
59	63
59	74
59	85
59	89
60	21
60	70
60	90
60	109
60	110
60	112
60	117
60	121
61	42
61	62
61	64
61	66
61	73
61	81
61	84
61	91
62	58
62	61
62	64
62	70
62	81
62	84
62	91
62	115
63	1
63	3
63	47
63	59
63	74
63	85
63	89
63	98
64	58
64	61
64	62
64	70
64	73
64	84
64	91
64	118
65	14
65	29
65	36
65	40
65	44
65	48
65	52
65	69
66	42
66	61
66	70
66	73
66	81
66	84
66	91
66	125
67	9
67	18
67	22
67	37
67	51
67	68
67	71
67	110
68	10
68	18
68	22
68	37
68	43
68	51
68	67
68	71
69	14
69	29
69	36
69	40
69	44
69	48
69	65
69	127
70	58
70	60
70	62
70	64
70	66
70	81
70	84
70	91
71	9
71	18
71	22
71	37
71	43
71	51
71	67
71	68
71	72
72	16
72	32
72	35
72	38
72	41
72	71
72	76
72	79
72	82
73	42
73	58
73	61
73	64
73	66
73	81
73	84
73	91
73	114
74	21
74	47
74	53
74	56
74	59
74	63
74	85
74	89
74	124
75	23
75	49
75	78
75	95
75	99
75	104
75	108
75	114
75	125
76	16
76	32
76	35
76	38
76	39
76	41
76	72
76	79
76	82
77	85
77	92
77	101
77	103
77	109
77	110
77	112
77	117
77	121
78	3
78	26
78	54
78	75
78	87
78	99
78	105
78	120
78	125
79	27
79	32
79	35
79	38
79	39
79	41
79	72
79	76
79	82
80	4
80	93
80	97
80	102
80	107
80	119
80	122
80	124
80	127
81	42
81	58
81	61
81	62
81	66
81	70
81	73
81	84
81	91
81	116
82	16
82	32
82	35
82	38
82	39
82	41
82	72
82	76
82	79
82	118
83	6
83	11
83	12
83	84
83	93
83	102
83	113
83	119
83	124
83	127
84	42
84	61
84	62
84	64
84	66
84	70
84	73
84	81
84	83
84	91
85	1
85	3
85	21
85	26
85	53
85	59
85	63
85	74
85	77
85	89
86	45
86	94
86	98
86	111
86	114
86	115
86	118
86	123
86	126
86	128
87	25
87	54
87	57
87	78
87	99
87	102
87	104
87	108
87	120
87	125
88	11
88	97
88	102
88	104
88	107
88	113
88	119
88	122
88	124
88	127
89	1
89	3
89	21
89	47
89	53
89	59
89	63
89	74
89	85
89	121
90	37
90	50
90	60
90	92
90	101
90	103
90	109
90	110
90	112
90	117
90	121
91	42
91	58
91	61
91	62
91	64
91	66
91	70
91	73
91	81
91	84
91	126
92	15
92	57
92	77
92	90
92	101
92	103
92	109
92	110
92	112
92	117
92	121
93	4
93	80
93	83
93	97
93	107
93	113
93	119
93	122
93	123
93	124
93	127
94	7
94	34
94	86
94	98
94	106
94	114
94	115
94	116
94	123
94	126
94	128
95	26
95	49
95	52
95	75
95	99
95	104
95	105
95	108
95	111
95	120
95	125
96	19
96	30
96	55
96	106
96	111
96	114
96	115
96	116
96	118
96	126
96	128
97	80
97	88
97	93
97	102
97	107
97	109
97	113
97	119
97	122
97	124
97	127
98	63
98	86
98	94
98	111
98	114
98	115
98	116
98	118
98	123
98	126
98	128
99	10
99	23
99	52
99	75
99	78
99	87
99	95
99	104
99	105
99	119
99	120
99	125
100	33
100	34
100	103
100	106
100	108
100	114
100	115
100	116
100	118
100	123
100	126
100	128
101	6
101	15
101	77
101	90
101	92
101	103
101	108
101	109
101	110
101	112
101	117
101	121
102	2
102	4
102	80
102	83
102	87
102	88
102	97
102	113
102	119
102	122
102	124
102	127
103	31
103	45
103	50
103	77
103	90
103	92
103	100
103	101
103	109
103	110
103	112
103	117
103	121
104	10
104	25
104	28
104	54
104	75
104	87
104	88
104	95
104	99
104	105
104	108
104	120
104	125
105	13
105	23
105	28
105	49
105	52
105	57
105	78
105	95
105	99
105	104
105	108
105	109
105	120
105	125
106	24
106	34
106	94
106	96
106	100
106	111
106	114
106	115
106	116
106	118
106	120
106	123
106	126
106	128
107	2
107	11
107	16
107	20
107	27
107	56
107	80
107	88
107	93
107	97
107	113
107	122
107	124
107	127
108	10
108	13
108	25
108	28
108	49
108	54
108	57
108	75
108	87
108	95
108	100
108	101
108	104
108	105
108	125
109	6
109	31
109	45
109	60
109	77
109	90
109	92
109	97
109	101
109	103
109	105
109	110
109	112
109	117
109	121
110	6
110	31
110	45
110	50
110	60
110	67
110	77
110	90
110	92
110	101
110	103
110	109
110	112
110	117
110	121
111	15
111	24
111	34
111	86
111	95
111	96
111	98
111	106
111	114
111	115
111	116
111	118
111	123
111	126
111	128
112	15
112	20
112	31
112	45
112	50
112	60
112	77
112	90
112	92
112	101
112	103
112	109
112	110
112	117
112	121
113	2
113	12
113	20
113	27
113	83
113	88
113	93
113	97
113	102
113	107
113	119
113	122
113	123
113	124
113	127
114	33
114	73
114	75
114	86
114	94
114	96
114	98
114	100
114	106
114	111
114	115
114	116
114	118
114	123
114	126
114	128
115	19
115	62
115	86
115	94
115	96
115	98
115	100
115	106
115	111
115	114
115	116
115	118
115	119
115	123
115	126
115	128
116	19
116	24
116	33
116	81
116	94
116	96
116	98
116	100
116	106
116	111
116	114
116	115
116	118
116	123
116	126
116	128
117	6
117	9
117	15
117	45
117	49
117	50
117	60
117	77
117	90
117	92
117	101
117	103
117	109
117	110
117	112
117	121
118	24
118	33
118	34
118	64
118	82
118	86
118	96
118	98
118	100
118	106
118	111
118	114
118	115
118	116
118	123
118	126
118	128
119	2
119	4
119	11
119	12
119	20
119	80
119	83
119	88
119	93
119	97
119	99
119	102
119	113
119	115
119	122
119	124
119	127
120	1
120	13
120	23
120	25
120	26
120	28
120	49
120	54
120	57
120	78
120	87
120	95
120	99
120	104
120	105
120	106
120	125
121	6
121	15
121	31
121	35
121	45
121	50
121	60
121	77
121	89
121	90
121	92
121	101
121	103
121	109
121	110
121	112
121	117
122	4
122	11
122	12
