1	6
1	18
1	27
1	41
1	43
1	44
1	51
1	54
1	63
1	67
1	73
1	74
1	94
1	112
1	117
1	127
2	19
2	22
2	34
2	37
2	51
2	53
2	62
2	80
2	83
2	91
2	92
2	95
2	106
2	108
2	114
2	120
3	19
3	34
3	37
3	40
3	51
3	53
3	62
3	65
3	79
3	89
3	92
3	108
3	118
3	119
3	120
3	128
4	8
4	12
4	14
4	20
4	21
4	26
4	41
4	55
4	60
4	64
4	78
4	85
4	98
4	100
4	101
4	113
5	10
5	18
5	27
5	33
5	44
5	50
5	54
5	63
5	67
5	74
5	85
5	88
5	104
5	106
5	107
5	110
6	1
6	7
6	11
6	33
6	36
6	45
6	52
6	67
6	68
6	73
6	90
6	91
6	107
6	115
6	117
6	121
7	6
7	8
7	9
7	10
7	12
7	20
7	35
7	41
7	64
7	71
7	84
7	86
7	87
7	102
7	113
7	123
8	4
8	7
8	9
8	12
8	21
8	22
8	23
8	25
8	26
8	60
8	64
8	71
8	81
8	87
8	96
8	127
9	7
9	8
9	20
9	21
9	23
9	25
9	26
9	32
9	60
9	70
9	78
9	96
9	100
9	101
9	102
9	113
10	5
10	7
10	44
10	45
10	50
10	67
10	73
10	85
10	90
10	94
10	104
10	112
10	115
10	121
10	125
10	127
11	6
11	26
11	33
11	36
11	43
11	45
11	54
11	63
11	68
11	90
11	104
11	106
11	107
11	112
11	117
11	125
12	4
12	7
12	8
12	20
12	21
12	23
12	32
12	55
12	71
12	81
12	84
12	87
12	96
12	100
12	102
12	110
13	15
13	28
13	30
13	39
13	42
13	48
13	52
13	72
13	76
13	77
13	82
13	87
13	88
13	97
13	105
13	110
14	4
14	20
14	23
14	35
14	38
14	41
14	56
14	64
14	71
14	78
14	81
14	84
14	86
14	96
14	98
14	100
15	13
15	39
15	47
15	48
15	52
15	59
15	66
15	71
15	72
15	77
15	93
15	97
15	103
15	105
15	110
15	124
16	19
16	32
16	47
16	48
16	58
16	66
16	72
16	77
16	82
16	88
16	93
16	97
16	103
16	118
16	124
16	126
17	19
17	31
17	51
17	57
17	61
17	62
17	75
17	79
17	80
17	89
17	90
17	91
17	92
17	99
17	108
17	119
18	1
18	5
18	27
18	36
18	44
18	50
18	54
18	63
18	67
18	74
18	90
18	92
18	94
18	104
18	115
18	125
19	2
19	3
19	16
19	17
19	22
19	31
19	40
19	53
19	61
19	62
19	75
19	89
19	97
19	99
19	108
19	119
20	4
20	7
20	9
20	12
20	14
20	37
20	38
20	55
20	56
20	60
20	64
20	87
20	96
20	98
20	101
20	123
21	4
21	8
21	9
21	12
21	23
21	25
21	35
21	42
21	64
21	78
21	87
21	96
21	100
21	101
21	111
21	113
22	2
22	8
22	19
22	29
22	34
22	37
22	53
22	61
22	76
22	79
22	89
22	92
22	99
22	108
22	114
22	116
23	8
23	9
23	12
23	14
23	21
23	26
23	32
23	46
23	55
23	56
23	64
23	84
23	86
23	100
23	102
23	111
24	25
24	28
24	30
24	42
24	47
24	58
24	66
24	70
24	72
24	76
24	77
24	82
24	88
24	118
24	122
24	126
25	8
25	9
25	21
25	24
25	35
25	40
25	41
25	56
25	78
25	81
25	86
25	96
25	98
25	101
25	113
25	123
26	4
26	8
26	9
26	11
26	23
26	29
26	35
26	41
26	55
26	56
26	60
26	71
26	86
26	87
26	102
26	123
27	1
27	5
27	18
27	45
27	50
27	65
27	67
27	68
27	69
27	74
27	85
27	90
27	115
27	117
27	125
27	127
28	13
28	24
28	46
28	50
28	59
28	69
28	76
28	82
28	88
28	89
28	93
28	103
28	109
28	110
28	118
28	124
29	22
29	26
29	31
29	34
29	38
29	40
29	57
29	62
29	65
29	79
29	80
29	114
29	116
29	119
29	120
29	124
30	13
30	24
30	39
30	42
30	52
30	56
30	62
30	66
30	69
30	70
30	72
30	76
30	82
30	93
30	97
30	110
31	17
31	19
31	29
31	34
31	38
31	40
31	48
31	61
31	83
31	89
31	92
31	95
31	116
31	119
31	120
31	128
32	9
32	12
32	16
32	23
32	35
32	60
32	71
32	81
32	84
32	87
32	96
32	100
32	101
32	111
32	113
32	125
33	5
33	6
33	11
33	36
33	41
33	44
33	63
33	73
33	74
33	85
33	91
33	94
33	101
33	106
33	121
33	127
34	2
34	3
34	22
34	29
34	31
34	37
34	57
34	62
34	75
34	77
34	83
34	89
34	99
34	105
34	116
34	120
35	7
35	14
35	21
35	25
35	26
35	32
35	56
35	64
35	81
35	84
35	86
35	94
35	98
35	100
35	102
35	111
36	6
36	11
36	18
36	33
36	37
36	44
36	63
36	68
36	73
36	85
36	90
36	93
36	94
36	104
36	107
36	112
37	2
37	3
37	20
37	22
37	34
37	36
37	49
37	51
37	75
37	80
37	83
37	95
37	99
37	116
37	120
37	128
38	14
38	20
38	29
38	31
38	49
38	51
38	53
38	57
38	61
38	75
38	80
38	92
38	108
38	116
38	119
38	120
39	13
39	15
39	30
39	46
39	48
39	66
39	70
39	76
39	82
39	88
39	93
39	97
39	103
39	105
39	109
39	125
40	3
40	19
40	25
40	29
40	31
40	49
40	62
40	80
40	83
40	84
40	92
40	95
40	99
40	108
40	120
40	128
41	1
41	4
41	7
41	14
41	25
41	26
41	33
41	56
41	71
41	81
41	84
41	86
41	87
41	98
41	111
41	123
42	13
42	21
42	24
42	30
42	46
42	58
42	59
42	70
42	77
42	93
42	97
42	103
42	105
42	118
42	124
42	126
43	1
43	11
43	45
43	50
43	63
43	67
43	74
43	79
43	85
43	90
43	91
43	104
43	106
43	107
43	115
43	117
44	1
44	5
44	10
44	18
44	33
44	36
44	50
44	68
44	71
44	73
44	74
44	78
44	106
44	107
44	117
44	121
45	6
45	10
45	11
45	27
45	43
45	63
45	68
45	90
45	94
45	107
45	111
45	112
45	121
45	125
45	126
45	127
46	23
46	28
46	39
46	42
46	48
46	58
46	59
46	66
46	70
46	72
46	76
46	88
46	103
46	109
46	110
46	122
47	15
47	16
47	24
47	48
47	52
47	58
47	59
47	69
47	70
47	82
47	87
47	88
47	97
47	110
47	118
47	122
48	13
48	15
48	16
48	31
48	39
48	46
48	47
48	52
48	59
48	66
48	72
48	93
48	97
48	110
48	118
48	122
49	37
49	38
49	40
49	51
49	53
49	57
49	62
49	65
49	80
49	83
49	89
49	92
49	95
49	96
49	116
49	128
50	5
50	10
50	18
50	27
50	28
50	43
50	44
50	68
50	74
50	91
50	107
50	108
50	115
50	121
50	125
50	127
51	1
51	2
51	3
51	17
51	37
51	38
51	49
51	64
51	65
51	79
51	83
51	92
51	95
