1	7
1	15
1	17
1	22
1	32
1	42
1	45
1	52
1	72
1	84
1	91
1	92
1	99
1	107
1	109
1	124
2	3
2	7
2	12
2	27
2	42
2	45
2	52
2	72
2	90
2	91
2	92
2	93
2	102
2	109
2	124
2	128
3	2
3	4
3	7
3	15
3	29
3	30
3	33
3	42
3	61
3	70
3	73
3	92
3	98
3	105
3	109
3	123
4	3
4	6
4	21
4	36
4	38
4	50
4	54
4	67
4	80
4	89
4	95
4	99
4	101
4	113
4	115
4	120
5	10
5	13
5	20
5	21
5	36
5	38
5	47
5	57
5	82
5	89
5	94
5	97
5	99
5	113
5	120
5	124
6	4
6	13
6	21
6	36
6	49
6	54
6	55
6	60
6	62
6	63
6	67
6	80
6	89
6	101
6	106
6	120
7	1
7	2
7	3
7	15
7	22
7	39
7	50
7	61
7	83
7	91
7	93
7	98
7	105
7	107
7	109
7	128
8	18
8	19
8	22
8	37
8	51
8	59
8	65
8	79
8	96
8	103
8	107
8	110
8	112
8	118
8	121
8	122
9	17
9	28
9	58
9	62
9	71
9	74
9	75
9	77
9	79
9	87
9	96
9	103
9	110
9	112
9	118
9	121
10	5
10	20
10	21
10	25
10	38
10	47
10	50
10	55
10	80
10	82
10	91
10	94
10	95
10	97
10	109
10	113
11	24
11	34
11	41
11	46
11	52
11	75
11	76
11	78
11	88
11	97
11	100
11	102
11	108
11	119
11	125
11	126
12	2
12	30
12	32
12	42
12	45
12	52
12	61
12	69
12	70
12	71
12	84
12	90
12	91
12	98
12	107
12	111
13	5
13	6
13	20
13	21
13	35
13	36
13	55
13	57
13	67
13	77
13	80
13	89
13	93
13	95
13	97
13	101
14	17
14	26
14	31
14	51
14	53
14	62
14	64
14	65
14	72
14	73
14	77
14	96
14	103
14	112
14	116
14	127
15	1
15	3
15	7
15	18
15	22
15	30
15	39
15	42
15	61
15	72
15	92
15	93
15	94
15	98
15	123
15	128
16	23
16	40
16	43
16	44
16	46
16	48
16	66
16	75
16	76
16	78
16	81
16	85
16	86
16	104
16	119
16	125
17	1
17	9
17	14
17	19
17	26
17	37
17	56
17	65
17	77
17	87
17	96
17	110
17	112
17	118
17	122
17	127
18	8
18	15
18	28
18	31
18	44
18	51
18	53
18	62
18	77
18	79
18	87
18	96
18	103
18	121
18	122
18	123
19	8
19	17
19	31
19	37
19	56
19	59
19	74
19	79
19	99
19	103
19	112
19	118
19	120
19	121
19	122
19	127
20	5
20	10
20	13
20	25
20	47
20	53
20	54
20	57
20	60
20	67
20	89
20	95
20	97
20	100
20	101
20	115
21	4
21	5
21	6
21	10
